ConceptId,ProviderId,DataCenter,VersionId,MetadataFormat
C1403031684-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1441196503-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1276812940-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1276812850-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1412974291-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,8r,dif10
C1274764771-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1412974310-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,8,dif10
C1251101072-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,007,dif10
C1452978053-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1274764786-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1251102008-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,002,dif10
C1251051403-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1274764883-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1432254058-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1274767817-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.2.0,dif10
C1442068281-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1273652167-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1237114216-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,008,dif10
C1237113365-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,2c,dif10
C1261530370-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1265737438-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,004,dif10
C1276812928-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1332654213-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,7,dif10
C1243477125-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,10,dif10
C1431312227-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1239966783-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,003,dif10
C1276812843-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1274767800-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.2.0,dif10
C1388122317-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1251101922-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,017,dif10
C1243477385-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,10,dif10
C1237113477-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,3,dif10
C1274764708-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1276812865-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1274764700-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1384627481-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1274767822-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.2.0,dif10
C1237113343-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,3,dif10
C1251101908-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,017,dif10
C1361031739-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,2.0,dif10
C1236350918-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,002,dif10
C1274764759-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1274764812-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1424798922-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1238517256-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,005,dif10
C1432636960-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1243477390-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,10,dif10
C1261530244-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1273652220-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1412974303-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,8r,dif10
C1251101900-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,015,dif10
C1274764720-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1385291386-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1251100938-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,007,dif10
C1424679203-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1274764834-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1238517285-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,006,dif10
C1384615123-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1243477378-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,006,dif10
C1274625687-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,01,dif10
C1451933628-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1332654097-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,7,dif10
C1243477404-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,10,dif10
C1442068300-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C194001221-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C1344831606-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,041,umm-json
C183810881-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,005,umm-json
C1000000360-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,003,umm-json
C1000000465-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C196426576-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,005,umm-json
C16893878-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,004,umm-json
C1000000443-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C1000000542-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C1000000487-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C193529458-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C1000000450-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C1000000405-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C194001214-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C115315499-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,005,umm-json
C203669712-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C1000000421-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C179460405-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,003,umm-json
C1328419475-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,004,umm-json
C1299783609-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,003,umm-json
C1000000449-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C1000000520-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C187016582-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,041,umm-json
C1000000427-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C203669718-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C115315503-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,005,umm-json
C193529902-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C194001243-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,006,umm-json
C1227165857-LPDAAC_ECS,LPDAAC_ECS,LP DAAC,004,umm-json
C1232324393-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,04,dif10
C1276812821-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1239898022-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,005,dif10
C1237114197-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,008,dif10
C1236350952-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,002,dif10
C1237114223-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,008,dif10
C1274764902-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1235316223-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1301056587-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,04,dif10
C1452978046-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1276812838-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1251051612-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1274764764-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1237114201-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,008,dif10
C1251101344-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,004,dif10
C1274764737-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1251051362-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1233767579-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1442068298-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1274767798-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.2.0,dif10
C1384615116-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1274764849-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1374187878-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1237114209-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,008,dif10
C1276812872-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1273348602-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1276812935-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.12.4,dif10
C1237113336-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,2c,dif10
C1430937702-NSIDC_ECS,NSIDC_ECS,NASA National Snow and Ice Data Center Distributed Active Archive Center,1,iso19115
C1452013826-NSIDC_ECS,NSIDC_ECS,NASA National Snow and Ice Data Center Distributed Active Archive Center,1,iso19115
C191051733-NSIDC_ECS,NSIDC_ECS,NSIDC,1,echo10
C1000001581-NSIDC_ECS,NSIDC_ECS,NSIDC,005,echo10
C191091722-NSIDC_ECS,NSIDC_ECS,NSIDC,1,echo10
C1000001440-NSIDC_ECS,NSIDC_ECS,NSIDC,1,echo10
C1000000443-NSIDC_ECS,NSIDC_ECS,NSIDC,034,echo10
C190766021-NSIDC_ECS,NSIDC_ECS,National Snow and Ice Data Center,1,iso19115
C1000001424-NSIDC_ECS,NSIDC_ECS,NSIDC,1,echo10
C1452804912-NSIDC_ECS,NSIDC_ECS,NASA National Snow and Ice Data Center Distributed Active Archive Center,1,iso19115
C1242109306-NSIDC_ECS,NSIDC_ECS,NSIDC,001,echo10
C189991867-NSIDC_ECS,NSIDC_ECS,NSIDC,033,echo10
C1273348583-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,009,dif10
C1251100901-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,007,dif10
C1282060508-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,7,dif10
C1236350974-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,002,dif10
C1274764689-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1273652152-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1403913694-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,05,dif10
C1274764696-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1274764681-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1251101199-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,004,dif10
C1274625670-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,01,dif10
C1274767635-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,5.2.0,dif10
C1235340468-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,001,dif10
C1251051377-GES_DISC,GES_DISC,NASA/GSFC/SED/ESD/GCDC/GESDISC,1,dif10
C1000001820-NSIDC_ECS,NSIDC_ECS,NSIDC,001,echo10
C1000001167-NSIDC_ECS,NSIDC_ECS,NSIDC,006,echo10
C1000000221-NSIDC_ECS,NSIDC_ECS,NSIDC,1,echo10
C1386250724-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205524-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205072-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205658-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206998-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250481-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205674-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206547-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250230-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206956-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386204662-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206833-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386246901-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,4,iso19115
C1386206660-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206451-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1458373980-NSIDCV0,NSIDCV0,NASA National Snow and Ice Data Center Distributed Active Archive Center,1,iso19115
C1386206493-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206961-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386246943-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,2,iso19115
C1386205616-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386204268-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386203993-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,2,iso19115
C1386246600-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386204222-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386256658-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205153-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250601-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206914-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386246422-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386246598-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250438-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1421395108-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,3,iso19115
C1386206613-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250180-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205362-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386203951-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205485-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386204172-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205098-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250739-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206602-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250229-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205142-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250234-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250449-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205663-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206686-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205126-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1456911359-NSIDCV0,NSIDCV0,NASA National Snow and Ice Data Center Distributed Active Archive Center,1,iso19115
C1386207382-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206903-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206875-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250245-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386204211-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250454-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1000000420-SEDAC,SEDAC,SEDAC,2013.00,dif10
C1419865113-SEDAC,SEDAC,SEDAC,4.0,dif10
C179001908-SEDAC,SEDAC,SEDAC,1.0,dif10
C179001959-SEDAC,SEDAC,SEDAC,1.0,dif10
C179001887-SEDAC,SEDAC,SEDAC,2000.00,dif10
C1428079129-SEDAC,SEDAC,SEDAC,3.0,dif10
C179001951-SEDAC,SEDAC,SEDAC,1.0,dif10
C179001788-SEDAC,SEDAC,SEDAC,1.0,dif10
C179002107-SEDAC,SEDAC,SEDAC,1.0,dif10
C179001852-SEDAC,SEDAC,SEDAC,1.0,dif10
C179001920-SEDAC,SEDAC,SEDAC,1.0,dif10
C179001955-SEDAC,SEDAC,SEDAC,1.0,dif10
C1220567259-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1220567927-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1220567147-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1220567859-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1220567912-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1220567099-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1220567084-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1220567949-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1220567905-USGS_LTA,USGS_LTA,DOI/USGS/EROS,Not provided,dif
C1214591281-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1236028970-SCIOPS,SCIOPS,PRIC,Not provided,dif
C1214614557-SCIOPS,SCIOPS,UTX-AUSTIN/IG,Not provided,dif
C1214606958-SCIOPS,SCIOPS,MT/MSL/NRIS/GIS,Not provided,dif
C1214600334-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214589837-SCIOPS,SCIOPS,IOBIS/OBIS-SEAMAP,Not provided,dif
C1214587242-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214155434-SCIOPS,SCIOPS,ICSU/SCAR/SCAR-MARBIN,Not provided,dif
C1214584272-SCIOPS,SCIOPS,UNH/EOS/CSRC/EOS-EARTHDATA,Not provided,dif
C1214051875-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214614063-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214613154-SCIOPS,SCIOPS,IE/DAHGI/HOI,Not provided,dif
C1214584429-SCIOPS,SCIOPS,NASA/GSFC/SSDOO/NSSDCA,Not provided,dif
C1214607939-SCIOPS,SCIOPS,CA/NRCAN/CFS/AFC,Not provided,dif
C1360018180-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214602374-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214585772-SCIOPS,SCIOPS,AWI,Not provided,dif
C1214585785-SCIOPS,SCIOPS,DE/DWD,Not provided,dif
C1386205647-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206521-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205179-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250137-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386250450-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386246572-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206482-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386205632-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206891-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386206879-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1386246637-NSIDCV0,NSIDCV0,National Snow and Ice Data Center,1,iso19115
C1214308574-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311316-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311741-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313105-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311196-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311293-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313356-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305731-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313152-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311424-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308589-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313310-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312818-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313831-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313611-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1414527692-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305487-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312656-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311208-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1443630042-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305498-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313587-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311169-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308312-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214306356-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313352-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305773-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308505-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214306620-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1221484016-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214306657-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313750-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313572-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308590-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1274740273-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1273648215-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313398-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313406-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308624-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1380157820-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313309-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311305-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313066-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313545-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305715-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313819-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305595-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308640-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305522-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305812-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305649-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313495-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312645-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313275-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312999-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311428-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305278-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313008-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1441954379-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311170-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305692-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
